sample_id,lake_name,ecoregion_3,year,date_sampled,parameter,sample_location,value
2681,Latta,MI-IN Till Plain,2018,16-Jul-18,tkn,Average,NA
2690,Dallas,MI-IN Till Plain,2018,23-Jul-18,tkn,Average,NA
2335,Atwood,NA,2015,29-Jun-15,tkn,Average,0.973
2379,Trimble,Interior River Lowland,2015,22-Jul-15,tkn,Average,0.5125
2446,Tippecanoe,MI-IN Till Plain,2016,28-Jun-16,tkn,Average,NA
2473,Elk Creek #9,Interior River,2016,19-Jul-16,tkn,Average,NA
2539,Atwood,MI-IN Till Plain,2017,19-Jun-17,tkn,Average,NA
2574,Bowen,MI-IN Till Plain,2017,17-Jul-17,tkn,Average,NA
2588,Snow,MI-IN Till Plain,2017,24-Jul-17,tkn,Average,NA
2643,Silver,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2659,Skunk,Interior River Lowland,2018,3-Jul-18,tkn,Average,NA
2700,Clear,Interior River Lowland,2018,26-Jul-18,tkn,Average,NA
2716,Spencer,Interior River Lowland,2018,6-Aug-18,tkn,Average,NA
2356,Long,Central Corn Belt Plain,2015,13-Jul-15,tkn,Average,1.0245
2382,Center,MI-IN Till Plain,2015,28-Jul-15,tkn,Average,1.75225
2458,Long,Central Corn Belt Plain,2016,11-Jul-16,tkn,Average,NA
2485,Fletcher,MI-IN Till Plain,2016,25-Jul-16,tkn,Average,NA
2499,Goldeneye,MI-IN Till Plain,2016,1-Aug-16,tkn,Average,NA
2604,Adams,MI-IN Till Plain,2017,31-Jul-17,tkn,Average,NA
2607,Kiser,MI-IN Till Plain,2017,7-Aug-17,tkn,Average,NA
2634,Big Otter,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2640,Gordy,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2694,Big Chapman,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2332,Oliver,MI-IN Till Plain,2015,29-Jun-15,tkn,Average,0.6475
2442,Dallas,MI-IN Till Plain,2016,27-Jun-16,tkn,Average,NA
2454,Still,MI-IN Till Plain,2016,5-Jul-16,tkn,Average,1.6665
2505,Bixler,MI-IN Till Plain,2016,2-Aug-16,tkn,Average,NA
2547,Engle,MI-IN Till Plain,2017,26-Jun-17,tkn,Average,NA
2553,Tipsaw,Interior River,2017,5-Jul-17,tkn,Average,NA
2642,Loon,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2687,Brokesha,MI-IN Till Plain,2018,23-Jul-18,tkn,Average,NA
2693,Tippecanoe,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2704,Fry,NA,2018,26-Jul-18,tkn,Average,NA
2331,Otter,MI-IN Till Plain,2015,30-Jun-15,tkn,Average,1.39325
2370,Marsh,MI-IN Till Plain,2015,20-Jul-15,tkn,Average,1.666
2375,Redbud,Interior River Lowland,2015,22-Jul-15,tkn,Average,1.0195
2449,Upper Long,MI-IN Till Plain,2016,6-Jul-16,tkn,Average,NA
2514,Monroe (Lower),Interior River,2016,10-Aug-16,tkn,Average,NA
2524,Simonton,MI-IN Till Plain,2016,15-Aug-16,tkn,Average,NA
2544,Henry,MI-IN Till Plain,2017,21-Jun-17,tkn,Average,NA
2561,Chapel Pit,Interior River Lowland,2017,11-Jul-17,tkn,Average,NA
2589,Pleasant,MI-IN Till Plain,2017,24-Jul-17,tkn,Average,NA
2601,Otter,MI-IN Till Plain,2017,31-Jul-17,tkn,Average,NA
2608,Big Chapman,MI-IN Till Plain,2017,7-Aug-17,tkn,Average,NA
2611,Mill Pond,MI-IN Till Plain,2017,7-Aug-17,tkn,Average,NA
2337,Big Turkey,MI-IN Till Plain,2015,29-Jun-15,tkn,Average,0.881
2367,Goldeneye,MI-IN Till Plain,2015,21-Jul-15,tkn,Average,0.967
2483,Skunk,Interior River Lowland,2016,27-Jul-16,tkn,Average,NA
2501,Nauvoo,MI-IN Till Plain,2016,2-Aug-16,tkn,Average,NA
2521,Diamond,MI-IN Till Plain,2016,16-Aug-16,tkn,Average,NA
2540,Westler,MI-IN Till Plain,2017,19-Jun-17,tkn,Average,NA
2613,Hartz,MI-IN Till Plain,2017,8-Aug-17,tkn,Average,NA
2615,Mansfield Reservoir (Hardin),Interior River Lowland,2017,8-Aug-17,tkn,Average,NA
2672,Canada,Central Corn Belt Plain,2018,10-Jul-18,tkn,Average,NA
2684,Upper Long,MI-IN Till Plain,2018,17-Jul-18,tkn,Average,NA
2691,Syracuse,MI-IN Till Plain,2018,23-Jul-18,tkn,Average,NA
2715,Stump Jumper,Interior River Lowland,2018,31-Jul-18,tkn,Average,NA
2345,Loon,MI-IN Till Plain,2015,6-Jul-15,tkn,Average,0.8475
2351,Fish (Lower),MI-IN Till Plain,2015,14-Jul-15,tkn,Average,0.529
2357,Clear (LaPorte),MI-IN Till Plain,2015,13-Jul-15,tkn,Average,0.683
2364,Hackberry,Interior River Lowland,2015,15-Jul-15,tkn,Average,0.3235
2579,Starve Hollow,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2638,Engle,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2649,Knapp,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2657,Fox,Interior River Lowland,2018,3-Jul-18,tkn,Average,NA
2347,Big Otter,MI-IN Till Plain,2015,7-Jul-15,tkn,Average,0.965
2448,Hoffman,MI-IN Till Plain,2016,6-Jul-16,tkn,Average,NA
2465,Lower Fry,Interior River Lowland,2016,20-Jul-16,tkn,Average,NA
2507,Story (Upper),MI-IN Till Plain,2016,8-Aug-16,tkn,Average,NA
2586,Trout,Interior River Lowland,2017,19-Jul-17,tkn,Average,NA
2620,Brookville,Eastern Corn Belt Plain,2017,15-Aug-17,tkn,Average,NA
2635,Little Otter,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2674,Loomis,Central Corn Belt Plain,2018,10-Jul-18,tkn,Average,NA
2349,Hartz,MI-IN Till Plain,2015,14-Jul-15,tkn,Average,2.056
2383,James,MI-IN Till Plain,2015,28-Jul-15,tkn,Average,1.4125
2543,Big Turkey,MI-IN Till Plain,2017,21-Jun-17,tkn,Average,NA
2683,Rothenberger,MI-IN Till Plain,2018,17-Jul-18,tkn,Average,NA
2711,Mississinewa Res.,Eastern Corn Belt Plain,2018,31-Jul-18,tkn,Average,NA
2355,Canada,Central Corn Belt Plain,2015,13-Jul-15,tkn,Average,1.4075
2384,North Little,MI-IN Till Plain,2015,27-Jul-15,tkn,Average,1.924
2450,Rider,MI-IN Till Plain,2016,6-Jul-16,tkn,Average,NA
2498,Banning,MI-IN Till Plain,2016,1-Aug-16,tkn,Average,NA
2545,Webster,MI-IN Till Plain,2017,26-Jun-17,tkn,Average,NA
2602,Golden,MI-IN Till Plain,2017,31-Jul-17,tkn,Average,NA
2393,Grouse Ridge,Eastern Corn Belt Plain,2015,29-Jul-15,tkn,Average,0.828
2441,Westler,MI-IN Till Plain,2016,27-Jun-16,tkn,Average,NA
2461,Lake of the Woods,MI-IN Till Plain,2016,12-Jul-16,tkn,Average,NA
2472,Spurgeon Hollow,Interior River,2016,19-Jul-16,tkn,Average,NA
2488,Robinson,MI-IN Till Plain,2016,26-Jul-16,tkn,Average,NA
2541,Rider,MI-IN Till Plain,2017,21-Jun-17,tkn,Average,NA
2666,Thomas,MI-IN Till Plain,2018,9-Jul-18,tkn,Average,NA
2444,Miller (Chain-O),MI-IN Till Plain,2016,28-Jun-16,tkn,Average,NA
2451,Webster,MI-IN Till Plain,2016,5-Jul-16,tkn,Average,NA
2495,Prairie Creek Reservoir,Eastern Corn Belt Plain,2016,3-Aug-16,tkn,Average,NA
2508,Ball,MI-IN Till Plain,2016,8-Aug-16,tkn,Average,NA
2639,Duely,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2665,Kings,MI-IN Till Plain,2018,9-Jul-18,tkn,Average,NA
2328,Shriner,MI-IN Till Plain,2015,30-Jun-15,tkn,Average,0.95075
2336,Round,MI-IN Till Plain,2015,30-Jun-15,tkn,Average,1.25
2341,Hindman,MI-IN Till Plain,2015,7-Jul-15,tkn,Average,2.095
2456,Bear,MI-IN Till Plain,2016,6-Jul-16,tkn,Average,NA
2523,Steinbarger,MI-IN Till Plain,2016,16-Aug-16,tkn,Average,NA
2538,Story (Upper),MI-IN Till Plain,2017,19-Jun-17,tkn,Average,NA
2647,Port Mitchell,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2652,Prides Creek,Interior River Lowland,2018,2-Jul-18,tkn,Average,NA
2352,Fish (Upper),MI-IN Till Plain,2015,14-Jul-15,tkn,Average,1.02975
2372,Nauvoo,MI-IN Till Plain,2015,20-Jul-15,tkn,Average,2.427
2515,University,Interior River,2016,10-Aug-16,tkn,Average,NA
2577,Oak,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2580,Crosley,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2597,Sylvan,MI-IN Till Plain,2017,11-Jul-17,tkn,Average,NA
2636,Golden,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2644,Hogback,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2680,Nauvoo,MI-IN Till Plain,2018,16-Jul-18,tkn,Average,NA
2386,Prairie Creek Reservoir,Eastern Corn Belt Plain,2015,27-Jul-15,tkn,Average,1.1395
2494,Eagle Creek Reservoir,Eastern Corn Belt Plain,2016,3-Aug-16,tkn,Average,NA
2655,Scales,Interior River Lowland,2018,2-Jul-18,tkn,Average,NA
2692,Webster,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2329,Crane,MI-IN Till Plain,2015,30-Jun-15,tkn,Average,2.26575
2333,Martin,MI-IN Till Plain,2015,29-Jun-15,tkn,Average,1.6565
2490,Sawmill,MI-IN Till Plain,2016,26-Jul-16,tkn,Average,NA
2614,Mississinewa Reservoir,Eastern Corn Belt Plain,2017,8-Aug-17,tkn,Average,NA
2401,Geist Reservoir,Eastern Corn Belt Plain,2015,5-Aug-15,tkn,Average,0.793
2416,Manitou,MI-IN Till Plain,2015,10-Aug-15,tkn,Average,2.519
2476,Ferdinand City Old,Interior River Lowland,2016,18-Jul-16,tkn,Average,NA
2573,Miller (Chain-O),MI-IN Till Plain,2017,17-Jul-17,tkn,Average,NA
2575,Dock,MI-IN Till Plain,2017,17-Jul-17,tkn,Average,NA
2592,Steinbarger,MI-IN Till Plain,2017,24-Jul-17,tkn,Average,NA
2710,Prarie Creek Res.,Eastern Corn Belt Plain,2018,30-Jul-18,tkn,Average,NA
2334,Bear,MI-IN Till Plain,2015,29-Jun-15,tkn,Average,1.9625
2343,Royer,MI-IN Till Plain,2015,6-Jul-15,tkn,Average,2.0755
2462,Gilbert,Central Corn Belt Plain,2016,12-Jul-16,tkn,Average,NA
2581,Versailles,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2582,Molenkramer Res,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2609,Sawmill,MI-IN Till Plain,2017,7-Aug-17,tkn,Average,NA
2685,Sand,MI-IN Till Plain,2018,17-Jul-18,tkn,Average,NA
2699,Shakamak,Interior River Lowland,2018,26-Jul-18,tkn,Average,NA
2520,Bartley,MI-IN Till Plain,2016,16-Aug-16,tkn,Average,NA
2583,Bischoff Res.,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2585,Woods (Big Blue #3),Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2590,Nasby Mill Pond,MI-IN Till Plain,2017,24-Jul-17,tkn,Average,NA
2669,Potato Cr. (Worster),MI-IN Till Plain,2018,9-Jul-18,tkn,Average,NA
2695,Little Chapman,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2706,Starve Hollow,Eastern Corn Belt Plain,2018,30-Jul-18,tkn,Average,NA
2709,Middlefork Res.,Eastern Corn Belt Plain,2018,30-Jul-18,tkn,Average,NA
2376,Red Pine,Interior River Lowland,2015,22-Jul-15,tkn,Average,0.911
2419,Cagles Mill (Cataract),Interior River,2015,11-Aug-15,tkn,Average,0.8325
2471,Brush Creek Reservoir,Eastern Corn Belt Plain,2016,19-Jul-16,tkn,Average,NA
2486,Shaffer,MI-IN Till Plain,2016,25-Jul-16,tkn,Average,NA
2487,Freeman,Eastern Corn Belt Plain,2016,25-Jul-16,tkn,Average,NA
2373,Ridinger,MI-IN Till Plain,2015,21-Jul-15,tkn,Average,1.896
2387,St. Joseph Reservoir,Eastern Corn Belt Plain,2015,27-Jul-15,tkn,Average,1.007
2418,Mansfield Reservoir (Hardin),Interior River Lowland,2015,11-Aug-15,tkn,Average,0.913
2457,Wolf,Central Corn Belt Plain,2016,11-Jul-16,tkn,Average,NA
2519,Crane,MI-IN Till Plain,2016,16-Aug-16,tkn,Average,NA
2546,Fish,MI-IN Till Plain,2017,26-Jun-17,tkn,Average,NA
2591,Waldron,MI-IN Till Plain,2017,24-Jul-17,tkn,Average,NA
2594,Loon,MI-IN Till Plain,2017,25-Jul-17,tkn,Average,NA
2650,Baugher,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2703,Big Fry,Interior River Lowland,2018,26-Jul-18,tkn,Average,NA
2713,Cagles Mill (Cataract),Interior River,2018,31-Jul-18,tkn,Average,NA
2584,Manlove,Eastern Corn Belt Plain,2017,17-Jul-17,tkn,Average,NA
2569,Riddles,MI-IN Till Plain,2017,17-Jul-17,tkn,Average,NA
2697,Little Pike,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2510,Lemon,Interior River,2016,10-Aug-16,tkn,Average,NA
2633,Fish,MI-IN Till Plain,2018,25-Jun-18,tkn,Average,NA
2696,Pike,MI-IN Till Plain,2018,24-Jul-18,tkn,Average,NA
2330,Port Mitchell,MI-IN Till Plain,2015,30-Jun-15,tkn,Average,1.7535
2381,Carr,MI-IN Till Plain,2015,28-Jul-15,tkn,Average,4.0145
2447,McClures,MI-IN Till Plain,2016,28-Jun-16,tkn,Average,NA
2503,Palestine,MI-IN Till Plain,2016,1-Aug-16,tkn,Average,NA
2556,Dale Reservoir,Interior River Lowland,2017,10-Jul-17,tkn,Average,NA
2668,Riddles,MI-IN Till Plain,2018,9-Jul-18,tkn,Average,NA
2702,Impoundment No. 26,Interior River Lowland,2018,26-Jul-18,tkn,Average,NA
2342,Shipshewana,MI-IN Till Plain,2015,6-Jul-15,tkn,Average,2.245
2371,Mud (Chain of Lakes),MI-IN Till Plain,2015,21-Jul-15,tkn,Average,1.826
2415,King,MI-IN Till Plain,2015,10-Aug-15,tkn,Average,4.318
2445,Muncie,MI-IN Till Plain,2016,28-Jun-16,tkn,Average,NA
2459,George (Hobart),Central Corn Belt Plain,2016,11-Jul-16,tkn,Average,NA
2481,Green Valley,Central Corn Belt Plain,2016,27-Jul-16,tkn,Average,NA
2497,Sellers,MI-IN Till Plain,2016,1-Aug-16,tkn,Average,NA
2675,J.C. Murphy,Central Corn Belt Plain,2018,10-Jul-18,tkn,Average,NA
2460,Cedar,Central Corn Belt Plain,2016,11-Jul-16,tkn,Average,NA
2484,Bass,MI-IN Till Plain,2016,25-Jul-16,tkn,Average,NA
2493,Cagles Mill (Cataract),Interior River,2016,3-Aug-16,tkn,Average,NA
2595,Robinson,MI-IN Till Plain,2017,25-Jul-17,tkn,Average,NA
2637,Steinbarger,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2480,Sullivan,Interior River Lowland,2016,27-Jul-16,tkn,Average,NA
2686,Bowen,MI-IN Till Plain,2018,17-Jul-18,tkn,Average,NA
2707,Versailles,Eastern Corn Belt Plain,2018,30-Jul-18,tkn,Average,NA
2339,Loon,MI-IN Till Plain,2015,7-Jul-15,tkn,Average,1.78425
2656,Ferdinand City New,Interior River,2018,2-Jul-18,tkn,Average,NA
2708,Woods (Big Blue #3),Eastern Corn Belt Plain,2018,30-Jul-18,tkn,Average,NA
2338,Larwill,MI-IN Till Plain,2015,7-Jul-15,tkn,Average,3.591
2417,Waveland,Eastern Corn Belt Plain,2015,11-Aug-15,tkn,Average,2.0395
2496,Molenkramer Reservoir,Eastern Corn Belt Plain,2016,3-Aug-16,tkn,Average,NA
2612,Bass,MI-IN Till Plain,2017,8-Aug-17,tkn,Average,NA
2671,Tamarack,MI-IN Till Plain,2018,10-Jul-18,tkn,Average,NA
2340,Little Bause,MI-IN Till Plain,2015,7-Jul-15,tkn,Average,0.966
2358,Cedar,Central Corn Belt Plain,2015,13-Jul-15,tkn,Average,1.2575
2712,Waveland,Eastern Corn Belt Plain,2018,31-Jul-18,tkn,Average,NA
2380,Willow,Interior River Lowland,2015,22-Jul-15,tkn,Average,5.7865
2403,Scales,Interior River Lowland,2015,3-Aug-15,tkn,Average,1.70325
2404,Schlamm,Eastern Corn Belt Plain,2015,3-Aug-15,tkn,Average,0.841
2405,John Hay,Interior River,2015,3-Aug-15,tkn,Average,1.042
2406,Starve Hollow,Eastern Corn Belt Plain,2015,3-Aug-15,tkn,Average,1.216
2407,Brush Creek Reservoir,Eastern Corn Belt Plain,2015,3-Aug-15,tkn,Average,2.211
2408,Huntingburg City,Interior River Lowland,2015,4-Aug-15,tkn,Average,1.67125
2409,White Oak #2,Interior River Lowland,2015,4-Aug-15,tkn,Average,1.41025
2410,Crystal,Interior River Lowland,2015,4-Aug-15,tkn,Average,4.62475
2411,Kickapoo,Interior River Lowland,2015,4-Aug-15,tkn,Average,1.239
2412,Shakamak,Interior River Lowland,2015,4-Aug-15,tkn,Average,1.0545
2435,North Twin,MI-IN Till Plain,2016,15-Jun-16,tkn,Average,0.96
2436,North Twin,MI-IN Till Plain,2016,15-Jun-16,tkn,Average,8.585
2437,North Twin,MI-IN Till Plain,2016,15-Jun-16,tkn,Average,1.75
2663,Fry,Interior River Lowland,2018,3-Jul-18,tkn,Average,NA
2453,South Twin,MI-IN Till Plain,2016,5-Jul-16,tkn,Average,0.752
2477,Ferdinand City New,Interior River,2016,18-Jul-16,tkn,Average,NA
2548,Simonton,MI-IN Till Plain,2017,28-Jun-17,tkn,Average,NA
2549,Hunter,MI-IN Till Plain,2017,28-Jun-17,tkn,Average,NA
2550,Fish,MI-IN Till Plain,2017,28-Jun-17,tkn,Average,NA
2551,Banning,MI-IN Till Plain,2017,28-Jun-17,tkn,Average,NA
2552,Little Barbee,MI-IN Till Plain,2017,28-Jun-17,tkn,Average,NA
2558,Benefiel,Interior River Lowland,2017,11-Jul-17,tkn,Average,NA
2673,Mink,Central Corn Belt Plain,2018,10-Jul-18,tkn,Average,NA
2651,Robinson,MI-IN Till Plain,2018,26-Jun-18,tkn,Average,NA
2616,Airline,Interior River Lowland,2017,11-Jul-17,Organic-N (mg/L),Average,0
2467,Gambill,Interior River Lowland,2016,20-Jul-16,Organic-N (mg/L),Average,0
2570,Eagle,MI-IN Till Plain,2017,17-Jul-17,Organic-N (mg/L),Average,0
2559,Hale,Interior River Lowland,2017,10-Jul-17,Organic-N (mg/L),Average,0
2576,Deam,Interior River,2017,17-Jul-17,Organic-N (mg/L),Average,0
2439,Gage,MI-IN Till Plain,2016,27-Jun-16,Organic-N (mg/L),Average,0
2526,Nasby Mill Pond,MI-IN Till Plain,2016,15-Aug-16,Organic-N (mg/L),Average,0
2555,Chrisney,Interior River Lowland,2017,10-Jul-17,Organic-N (mg/L),Average,0
2571,Price,MI-IN Till Plain,2017,17-Jul-17,Organic-N (mg/L),Average,0
2311,Griffy,Interior River,2015,30-Apr-15,Organic-N (mg/L),Average,0.23975
2363,Gambill,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.212
2402,Boones Pond,Eastern Corn Belt Plain,2015,5-Aug-15,Organic-N (mg/L),Average,0.5105
2525,George,MI-IN Till Plain,2016,15-Aug-16,Organic-N (mg/L),Average,0
2603,McClish,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2468,Mayfield,Interior River Lowland,2016,20-Jul-16,Organic-N (mg/L),Average,0
2475,Celina,Interior River,2016,18-Jul-16,Organic-N (mg/L),Average,0
2565,Hammond,Interior River Lowland,2017,12-Jul-17,Organic-N (mg/L),Average,0
2346,Green,MI-IN Till Plain,2015,6-Jul-15,Organic-N (mg/L),Average,0.8035
2362,Turtle,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.55
2378,Todd,Interior River Lowland,2015,22-Jul-15,Organic-N (mg/L),Average,0.47975
2388,Summit,Eastern Corn Belt Plain,2015,27-Jul-15,Organic-N (mg/L),Average,0.4205
2560,Mayfield,Interior River Lowland,2017,11-Jul-17,Organic-N (mg/L),Average,0
2621,Griffy,Interior River,2017,15-Aug-17,Organic-N (mg/L),Average,0
2653,"Twin Pitts, East",Interior River Lowland,2018,2-Jul-18,Organic-N (mg/L),Average,0
2676,Gooseneck,MI-IN Till Plain,2018,16-Jul-18,Organic-N (mg/L),Average,0
2677,"Failing ""Gentian""",MI-IN Till Plain,2018,16-Jul-18,Organic-N (mg/L),Average,0
2705,Scott,Interior River Lowland,2018,26-Jul-18,Organic-N (mg/L),Average,0
2504,Pretty,MI-IN Till Plain,2016,2-Aug-16,Organic-N (mg/L),Average,0
2554,John Hay,Interior River,2017,10-Jul-17,Organic-N (mg/L),Average,0
2557,Patoka Reservoir,Interior River,2017,10-Jul-17,Organic-N (mg/L),Average,0
2596,Clair,Eastern Corn Belt Plain,2017,25-Jul-17,Organic-N (mg/L),Average,0
2600,Crooked,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2660,Bass,Interior River Lowland,2018,3-Jul-18,Organic-N (mg/L),Average,0
2667,Lawrence,MI-IN Till Plain,2018,9-Jul-18,Organic-N (mg/L),Average,0
2374,Goodman,Interior River Lowland,2015,22-Jul-15,Organic-N (mg/L),Average,0.50625
2469,Redbud,Interior River Lowland,2016,20-Jul-16,Organic-N (mg/L),Average,0
2482,Star,Interior River Lowland,2016,27-Jul-16,Organic-N (mg/L),Average,0
2566,White Pine,Interior River Lowland,2017,12-Jul-17,Organic-N (mg/L),Average,0
2359,T Lake,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.2985
2438,Silver,MI-IN Till Plain,2016,27-Jun-16,Organic-N (mg/L),Average,0
2470,Hackberry,Interior River Lowland,2016,20-Jul-16,Organic-N (mg/L),Average,0
2478,Chrisney,Interior River Lowland,2016,18-Jul-16,Organic-N (mg/L),Average,0
2479,Scheister,Interior River Lowland,2016,27-Jul-16,Organic-N (mg/L),Average,0
2491,Kuhn,MI-IN Till Plain,2016,26-Jul-16,Organic-N (mg/L),Average,0
2502,South Twin,MI-IN Till Plain,2016,2-Aug-16,Organic-N (mg/L),Average,0.7015
2593,Crooked,MI-IN Till Plain,2017,25-Jul-17,Organic-N (mg/L),Average,0
2360,Bobcat,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.376
2366,Bass,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.383
2389,Wawasee,MI-IN Till Plain,2015,28-Jul-15,Organic-N (mg/L),Average,0.549
2443,Atwood,MI-IN Till Plain,2016,28-Jun-16,Organic-N (mg/L),Average,0
2452,South Twin,MI-IN Till Plain,2016,5-Jul-16,Organic-N (mg/L),Average,0.852
2466,Chapel pit,Interior River Lowland,2016,20-Jul-16,Organic-N (mg/L),Average,0
2474,Springs Valley (Tucker),Interior River,2016,18-Jul-16,Organic-N (mg/L),Average,0
2516,North Twin,MI-IN Till Plain,2016,13-Aug-16,Organic-N (mg/L),Average,0.8695
2563,Horshoe,Interior River Lowland,2017,12-Jul-17,Organic-N (mg/L),Average,0
2598,Cedar,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2599,Barton,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2648,Little Bause,MI-IN Till Plain,2018,26-Jun-18,Organic-N (mg/L),Average,0
2670,Bass (N. Chain),MI-IN Till Plain,2018,9-Jul-18,Organic-N (mg/L),Average,0
2394,Yellowwood,Interior River,2015,29-Jul-15,Organic-N (mg/L),Average,0.3855
2455,Lake of the Woods,MI-IN Till Plain,2016,5-Jul-16,Organic-N (mg/L),Average,0
2463,Maxinkuckee,MI-IN Till Plain,2016,12-Jul-16,Organic-N (mg/L),Average,0
2572,Goldeneye,MI-IN Till Plain,2017,17-Jul-17,Organic-N (mg/L),Average,0
2606,Upper Long,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2610,Lawrence,MI-IN Till Plain,2017,7-Aug-17,Organic-N (mg/L),Average,0
2646,McClish,MI-IN Till Plain,2018,25-Jun-18,Organic-N (mg/L),Average,0
2688,Pretty,MI-IN Till Plain,2018,23-Jul-18,Organic-N (mg/L),Average,0
2344,Blackman,MI-IN Till Plain,2015,6-Jul-15,Organic-N (mg/L),Average,0.96725
2368,Goose,MI-IN Till Plain,2015,21-Jul-15,Organic-N (mg/L),Average,0.88475
2369,Failing,MI-IN Till Plain,2015,20-Jul-15,Organic-N (mg/L),Average,0.737
2440,Beaver Dam,MI-IN Till Plain,2016,27-Jun-16,Organic-N (mg/L),Average,0
2506,Story (Lower),MI-IN Till Plain,2016,8-Aug-16,Organic-N (mg/L),Average,0
2605,Latta,MI-IN Till Plain,2017,31-Jul-17,Organic-N (mg/L),Average,0
2654,"Twin Pitts, West",Interior River Lowland,2018,2-Jul-18,Organic-N (mg/L),Average,0
2682,Goshen Dam Pond,MI-IN Till Plain,2018,17-Jul-18,Organic-N (mg/L),Average,0
2701,Chapel Pit,Interior River Lowland,2018,26-Jul-18,Organic-N (mg/L),Average,0
2714,Scheister,Interior River Lowland,2018,31-Jul-18,Organic-N (mg/L),Average,0
2350,Bass (N.Chain),MI-IN Till Plain,2015,14-Jul-15,Organic-N (mg/L),Average,0.81025
2385,Oswego,MI-IN Till Plain,2015,28-Jul-15,Organic-N (mg/L),Average,0.88125
2390,Webster,MI-IN Till Plain,2015,28-Jul-15,Organic-N (mg/L),Average,0.897
2500,Rothenberger,MI-IN Till Plain,2016,2-Aug-16,Organic-N (mg/L),Average,0
2522,Hunter,MI-IN Till Plain,2016,15-Aug-16,Organic-N (mg/L),Average,0
2564,West,Interior River Lowland,2017,12-Jul-17,Organic-N (mg/L),Average,0
2567,Long,Central Corn Belt Plain,2017,17-Jul-17,Organic-N (mg/L),Average,0
2568,Loomis,Central Corn Belt Plain,2017,17-Jul-17,Organic-N (mg/L),Average,0
2587,Jimmerson,MI-IN Till Plain,2017,24-Jul-17,Organic-N (mg/L),Average,0
2678,Pleasant,MI-IN Till Plain,2018,16-Jul-18,Organic-N (mg/L),Average,0
2679,Syl-Van,MI-IN Till Plain,2018,16-Jul-18,Organic-N (mg/L),Average,0
2698,University,Interior River,2018,25-Jul-18,Organic-N (mg/L),Average,0
2365,Hale,Interior River Lowland,2015,15-Jul-15,Organic-N (mg/L),Average,0.343
2464,Holem,MI-IN Till Plain,2016,12-Jul-16,Organic-N (mg/L),Average,0
2489,Knapp,MI-IN Till Plain,2016,26-Jul-16,Organic-N (mg/L),Average,0
2509,Hamiliton,MI-IN Till Plain,2016,8-Aug-16,Organic-N (mg/L),Average,0
2542,Mongo Mill Pond,MI-IN Till Plain,2017,21-Jun-17,Organic-N (mg/L),Average,0
2632,George,MI-IN Till Plain,2018,25-Jun-18,Organic-N (mg/L),Average,0
2658,Bobcat,Interior River Lowland,2018,3-Jul-18,Organic-N (mg/L),Average,0
2689,Big Long,MI-IN Till Plain,2018,23-Jul-18,Organic-N (mg/L),Average,0
2717,Redbud,Interior River Lowland,2018,7-Aug-18,Organic-N (mg/L),Average,0
2718,Locust,Interior River Lowland,2018,7-Aug-18,Organic-N (mg/L),Average,0
